id,price_doc
30624,6648903.566268888
30625,8117172.144145058
30626,7243004.769028553
30627,7673131.805340632
30628,6498299.273432409
30629,5455799.150019924
30630,5168755.195849927
30631,6753111.167973502
30632,5020760.358357198
30633,5465038.386687981
30634,11487902.678489644
30635,9550849.824528776
30636,5683375.904940405
30637,9397527.394309055
30638,6774641.005325744
30639,7848019.213898377
30640,4751566.7995337425
30641,7044183.715437167
30642,7199996.177048835
30643,7512066.838201974
30644,9533202.042871168
30645,8381665.6591472
30646,5330222.905152405
30647,5219320.960924826
30648,18448100.916478343
30649,2847016.715471165
30650,5417522.99088021
30651,2826787.7588412757
30652,4681016.93886898
30653,8400673.288968733
30654,4731399.585192284
30655,18980373.17860632
30656,4025231.182103703
30657,6912585.283952573
30658,9260843.544872122
30659,5429601.26884555
30660,7737838.11358931
30661,7154090.6530023925
30662,8816182.928341625
30663,12083218.825594865
30664,11306953.141976755
30665,5460373.50346758
30666,2643908.2678293292
30667,4386917.4185939785
30668,9622463.262105675
30669,4829296.025623324
30670,2790601.377528813
30671,7911869.494827834
30672,19479821.78878549
30673,10977845.60339713
30674,13016513.775024617
30675,2392887.563717849
30676,8140952.493472471
30677,5219620.851778352
30678,15223028.998622937
30679,5473697.999762763
30680,5418146.37098745
30681,2720040.941627045
30682,9337560.782986617
30683,9682295.12981505
30684,6779729.3371208655
30685,7027945.476597941
30686,9562293.799754621
30687,5498688.263372037
30688,5229871.235971382
30689,16901207.92778061
30690,18544570.358929325
30691,5150543.8151257085
30692,6425270.040184531
30693,13679770.765778778
30694,7058274.812169628
30695,8040727.4916487215
30696,7729744.686792796
30697,11876968.980625264
30698,6681797.3983562095
30699,6559870.025666714
30700,5387184.936091392
30701,9533202.042871168
30702,6936731.395647949
30703,4163762.4197052564
30704,12855804.30799788
30705,8855745.00463296
30706,18392543.72918776
30707,3090695.603479018
30708,13238975.561779805
30709,6694363.060311075
30710,7565629.233504807
30711,4893960.587766833
30712,4622723.3792045405
30713,9224441.838914867
30714,7589010.969667097
30715,3637215.274969448
30716,9654096.545572625
30717,7281700.762229598
30718,10694707.97342805
30719,15998892.82801328
30720,7079879.43878282
30721,8222763.593883172
30722,7449935.721081126
30723,6202502.265545373
30724,12145162.997018196
30725,6509046.27757725
30726,11310608.257044505
30727,9708387.877706414
30728,11201703.374492045
30729,3326208.137307172
30730,6891291.61217839
30731,5979691.735459734
30732,5139018.69002914
30733,9470472.954725644
30734,7210382.241260992
30735,6050360.047844545
30736,6111444.982625889
30737,7154550.361819313
30738,7118392.742851504
30739,4360028.56923266
30740,7635988.687989146
30741,10927198.580694044
30742,4368915.366565163
30743,5594605.274421787
30744,9580987.070857935
30745,7734673.693979213
30746,6071427.163320735
30747,20109208.11056491
30748,15172559.470270582
30749,5742588.178030502
30750,7122843.447611756
30751,3866763.306167275
30752,9898660.86972352
30753,10344242.856211122
30754,6303443.3507397715
30755,3859737.116857069
30756,7113368.688875503
30757,5539844.307451496
30758,12139893.024649225
30759,5877819.796709817
30760,3640998.6444466356
30761,10587670.383277299
30762,6744454.764189947
30763,12999998.318043688
30764,6024581.366161595
30765,5957636.919729546
30766,4273033.242061832
30767,9072023.270448217
30768,5239315.151524422
30769,7261209.614501392
30770,5435571.373216351
30771,3530702.0059060366
30772,8371007.138211892
30773,7060700.333586111
30774,5907956.834785167
30775,11256721.164368516
30776,6730136.525612513
30777,5609588.770809627
30778,9299477.862868786
30779,6676834.577829629
30780,7795078.829561305
30781,6702471.511720791
30782,5216267.905145818
30783,5038724.0396498535
30784,3954264.5878222375
30785,5749780.469561739
30786,4549206.297848626
30787,5939888.450384738
30788,5511686.748449595
30789,7437916.639043406
30790,7580202.870851721
30791,9517182.207665913
30792,7196837.134153602
30793,10819139.25624868
30794,12280847.099829692
30795,10236781.405785745
30796,10284473.760146745
30797,14842105.503272988
30798,2846965.594658066
30799,9018301.564663364
30800,15914981.481130501
30801,5980506.29682703
30802,22140701.708560918
30803,3978211.363357068
30804,4105812.6266139382
30805,14228256.920980746
30806,7233621.5029266905
30807,6580882.607327979
30808,11063027.880860263
30809,5118675.552589643
30810,11771761.88711285
30811,4152523.624487668
30812,5259009.5974598145
30813,5876972.533643638
30814,2895549.5213121506
30815,4855383.184728401
30816,9065018.664829215
30817,2360480.6726007843
30818,7887119.861500418
30819,9536942.904738812
30820,5080024.977926163
30821,18694508.334110837
30822,8902399.972360443
30823,7793327.474203586
30824,3885878.3006627527
30825,5387739.5916925995
30826,9878823.435294975
30827,5243728.700956012
30828,5778964.153557728
30829,5371361.980714407
30830,9467895.86038209
30831,7481394.586093079
30832,5818314.399302703
30833,5788276.603604208
30834,4108867.6585871335
30835,7663726.633610455
30836,6436286.748231512
30837,6287910.66456212
30838,4770062.9175475715
30839,6657642.317274562
30840,11474188.246447409
30841,10469856.891935365
30842,8072155.896436109
30843,5752639.51320952
30844,7462500.994429623
30845,10400863.9395168
30846,4503512.478553195
30847,5709562.4374191435
30848,8636434.468026917
30849,4869165.693968194
30850,4185043.254017285
30851,4734980.080795851
30852,7262350.995810139
30853,5175068.8463584
30854,5454419.6392194545
30855,7497666.802822084
30856,9508066.846219
30857,2721718.359835127
30858,4543460.135992268
30859,5469921.1881087655
30860,5676027.2159239
30861,9581135.655632934
30862,6556211.507946949
30863,6657351.521561473
30864,6169051.5384805305
30865,9490110.123442892
30866,5901857.316458939
30867,6048841.572256847
30868,8132322.267642287
30869,6337589.969113087
30870,4963783.616958492
30871,8560269.129421283
30872,4649758.922930977
30873,4332380.561476822
30874,4891067.614858273
30875,7505857.918061975
30876,5416903.519499912
30877,10062301.337919304
30878,5933496.449672607
30879,10349172.347435836
30880,6019262.336751843
30881,2352798.5533049414
30882,9187521.548769971
30883,4652293.434680861
30884,5941311.28250594
30885,4556208.469153556
30886,7280742.661513915
30887,5789385.63811542
30888,5279833.221585075
30889,4911939.917861748
30890,6621295.182013443
30891,4266346.887395165
30892,4178473.1076173875
30893,4535937.344354932
30894,5658569.688025418
30895,4579872.039573382
30896,7064608.828734392
30897,8143189.262543565
30898,7172567.672805377
30899,7080864.743131971
30900,4038184.0931768822
30901,6396942.618876336
30902,2362065.6773434035
30903,8159385.518792372
30904,8125743.83196725
30905,5933496.449672607
30906,5472756.641098174
30907,13171451.618550777
30908,5113024.442517001
30909,11772935.982423274
30910,7213089.9428058015
30911,4542197.286559447
30912,7533549.027559062
30913,16827869.99694162
30914,7229809.193437359
30915,9181256.589670688
30916,5603552.854875699
30917,10147890.838139016
30918,7168957.318256464
30919,3814679.543847794
30920,4409220.549342418
30921,3937355.9412241816
30922,5699946.196892848
30923,4179398.3410369297
30924,5417750.711163685
30925,13854259.40554973
30926,7363810.00518411
30927,8625354.936986143
30928,5501099.635358761
30929,5401504.401826616
30930,9972331.824166544
30931,11743380.887690904
30932,5488746.31384023
30933,6139190.209650115
30934,13317037.99010658
30935,7101354.700815006
30936,7278354.158855688
30937,9019206.621316502
30938,3558590.1902715466
30939,7609964.05470355
30940,6805547.768163751
30941,6869239.394802483
30942,4075322.566065871
30943,6687312.248218781
30944,5025931.550323859
30945,3453818.074163785
30946,11836293.551807694
30947,7916672.995178756
30948,7830530.857488681
30949,6683420.464329185
30950,6521151.860193813
30951,13474690.513215858
30952,6899448.811975806
30953,9922443.792448847
30954,4807076.982535573
30955,6797639.382700737
30956,8729020.917779824
30957,6188919.679204447
30958,20696241.53726818
30959,7989752.521513613
30960,8587926.224604912
30961,9694335.221823351
30962,12279469.483028276
30963,4228670.007941043
30964,4666582.208328843
30965,7554226.976668994
30966,12749094.06149869
30967,12215643.90173577
30968,3925927.8499383205
30969,4377301.791796763
30970,6139965.846040312
30971,10155965.191347325
30972,4354270.087352319
30973,5024039.689424294
30974,5440110.2133835545
30975,6957247.513842566
30976,5052844.899076429
30977,8372281.5489186775
30978,8343094.061624809
30979,4273398.8493858315
30980,5609228.913649216
30981,5724988.20627217
30982,7408382.11254598
30983,4369404.260105942
30984,5943898.685215299
30985,4012502.4823623216
30986,9587808.027486552
30987,10154600.097060652
30988,6615410.879201373
30989,8721332.63892265
30990,12935459.06160337
30991,9093588.87821254
30992,2730053.604773662
30993,6870146.053374356
30994,5708937.388678489
30995,6497851.325494273
30996,6043065.966455656
30997,6818032.9985502185
30998,7449140.477315214
30999,5152330.774127486
31000,7627535.396864077
31001,6029592.511867036
31002,11598527.418891694
31003,8466372.904090786
31004,5478833.127183295
31005,3694368.2709595347
31006,9684870.73824172
31007,5514236.7987139765
31008,5212820.322668819
31009,7057438.824361967
31010,6918209.042678679
31011,4470814.096518037
31012,5982701.397097266
31013,6766043.203386842
31014,17471361.270975877
31015,7050140.813424509
31016,4525446.393367078
31017,9068316.578167398
31018,5636336.589734065
31019,4767427.471332238
31020,8291005.364474233
31021,12106826.298869042
31022,20786651.25396137
31023,9602133.98821554
31024,5260929.981576293
31025,5791955.608382929
31026,6570223.775655533
31027,4184039.4274371048
31028,5384399.079522852
31029,10300279.638248099
31030,7422623.675807548
31031,10227748.642042806
31032,10934014.453883523
31033,7232830.583165771
31034,6892454.240823686
31035,9904473.665148824
31036,8111164.971657437
31037,22891792.30315346
31038,4480788.292815632
31039,8820506.985387662
31040,6217722.082592892
31041,4452754.76644137
31042,4688814.289538419
31043,6108573.766116594
31044,11095413.663748093
31045,8204636.741818939
31046,11779390.63384878
31047,7405170.159888813
31048,5769249.852845121
31049,7783536.487957938
31050,7171966.348157983
31051,6767744.856033514
31052,4362624.0399785815
31053,12039252.943848692
31054,5939618.961892675
31055,5523262.022660902
31056,12054912.823547142
31057,5906111.964630483
31058,6548145.729830136
31059,2744350.28584352
31060,7412854.677676384
31061,6077316.95432179
31062,6512036.417813983
31063,4228670.007941043
31064,5455256.480310174
31065,11285778.9258747
31066,4575762.427499443
31067,8657227.45083346
31068,4064788.4880858874
31069,4691135.097248519
31070,5175257.335008961
31071,4296430.553830276
31072,8762120.336043367
31073,2349966.3344160523
31074,7966572.282088933
31075,6917487.845170609
31076,7412410.14576516
31077,6050360.047844545
31078,4441782.473913635
31079,4935416.71978651
31080,6631120.721208844
31081,2775318.324768053
31082,9721888.582530389
31083,5090627.769536422
31084,9108428.70010102
31085,11445306.342174206
31086,4077796.322798616
31087,4533382.29436254
31088,8927437.991965212
31089,7061094.332874741
31090,32178756.75356605
31091,5093673.467434385
31092,7205694.256539006
31093,5634014.455239828
31094,6179442.126163309
31095,5404924.414814096
31096,15629328.859136887
31097,11294911.46034156
31098,11496506.598030172
31099,20473136.770188943
31100,5497569.643920322
31101,4648342.682934838
31102,6643489.223155943
31103,10188078.748776319
31104,5488161.616799722
31105,9138054.859809628
31106,4656094.550434146
31107,13134085.622773295
31108,7898050.523998588
31109,4793008.528519381
31110,9098033.611188382
31111,10544824.768187575
31112,6329512.7441470735
31113,3571117.8055381807
31114,4881569.2008750755
31115,5205335.696309725
31116,7448280.161481643
31117,6981586.645737796
31118,4392435.964550386
31119,3874505.8157102684
31120,5631528.51679508
31121,6704992.101409961
31122,6402731.952332923
31123,4612484.698838477
31124,5885757.333551963
31125,17426000.35542715
31126,17266557.630522188
31127,5686138.653666948
31128,6658388.130918949
31129,5154762.837961854
31130,12507973.651489818
31131,8064555.739270573
31132,10508581.045100315
31133,9366926.43890774
31134,6535985.745405214
31135,9782833.998342328
31136,7069825.264690895
31137,5785005.164704009
31138,7674977.726293275
31139,4179894.048957758
31140,7412428.603423941
31141,6741521.053565553
31142,9107989.742973126
31143,5867510.359412093
31144,4471324.735538188
31145,5977658.040046692
31146,5274747.490179565
31147,12685888.300372282
31148,5652430.474046716
31149,2371883.735144165
31150,8554045.087761395
31151,5237209.787846248
31152,7058504.3138258485
31153,4898328.462393585
31154,15485301.333079726
31155,6129680.567787405
31156,11800223.426647073
31157,4124242.616197021
31158,9460411.187673958
31159,5952470.271154295
31160,5709525.969387778
31161,4266009.510590262
31162,4703597.4021738805
31163,5841532.035162865
31164,6427456.472943973
31165,6223738.540936008
31166,5990723.8755098
31167,8598265.39970351
31168,11886580.870977316
31169,9816155.172748089
31170,6037243.2061994085
31171,14514462.968653454
31172,5177152.439874634
31173,10402731.761178149
31174,11223340.377271296
31175,15423718.79815777
31176,4649758.922930977
31177,8567541.802741554
31178,4450718.677316039
31179,5097581.592219432
31180,3991682.2916096686
31181,10127658.40722359
31182,8670382.487068212
31183,8295248.013603134
31184,6305348.3281220365
31185,5522208.40395402
31186,9270128.50925706
31187,3617172.6063206852
31188,4612484.698838477
31189,5360521.674209847
31190,7051914.143686559
31191,12427185.283583779
31192,3382338.219244997
31193,6127967.412458629
31194,8256318.055066692
31195,8518958.410769569
31196,4841490.896204093
31197,14114723.09700348
31198,6430559.763157039
31199,6548710.399019691
31200,9437132.892846717
31201,4835836.181051104
31202,4092471.2543560774
31203,6030401.860062942
31204,3970290.6750685778
31205,8578711.224025508
31206,5819515.338538754
31207,4167246.734177351
31208,5186717.668771419
31209,4134178.69344343
31210,5801527.3964732895
31211,6747141.105403389
31212,6250445.661576197
31213,9545617.664425464
31214,6720229.1207653675
31215,4649758.922930977
31216,5954490.696426013
31217,7574134.351050621
31218,8222815.7348308675
31219,3891083.743229006
31220,7679407.5026803175
31221,4298535.748834007
31222,7389463.2523130365
31223,9410239.689028103
31224,6560417.228434531
31225,11559376.20959459
31226,5953349.596784547
31227,9475421.480988123
31228,11697310.170030558
31229,5333954.497781637
31230,5239009.985899137
31231,5527131.012258405
31232,7775216.709465331
31233,6459417.231174575
31234,7174083.000388355
31235,4724177.79457457
31236,6867410.393832915
31237,10956862.338439763
31238,6585663.910686358
31239,14386243.993553037
31240,6729680.687786383
31241,6421660.50564142
31242,7507496.492638125
31243,4156469.6340747382
31244,7547805.707795208
31245,8174699.08754827
31246,9595136.044445971
31247,4792297.739450324
31248,6533819.996879845
31249,9484978.871722963
31250,5786138.318464886
31251,7422113.39102886
31252,5987969.429594269
31253,8404751.037847457
31254,6402731.952332923
31255,10786608.78150499
31256,6294535.621842337
31257,4910084.978791732
31258,10141381.586506005
31259,11915627.816612957
31260,8242731.05961847
31261,16927044.78304303
31262,5959498.968489139
31263,6037266.839474733
31264,4105812.6266139382
31265,12324999.095208077
31266,7127701.936119205
31267,4224248.334571017
31268,4586380.349978965
31269,7032299.630002988
31270,5441101.665482773
31271,5527086.403758346
31272,14174455.234798346
31273,6949941.548150299
31274,6071424.484106535
31275,6871062.2885096865
31276,6616986.742391352
31277,5921626.394134129
31278,14249911.959766222
31279,14105494.762612313
31280,8472298.236200666
31281,7314451.070883508
31282,11965818.37540719
31283,6034466.518072529
31284,3811042.170388354
31285,5802363.469888992
31286,8227929.275561593
31287,9591269.165358644
31288,4528248.924969723
31289,8713197.199165631
31290,6008380.690348097
31291,7215221.891509373
31292,3985719.7106100037
31293,7515721.996565142
31294,4045255.253520733
31295,17439334.62486784
31296,9359339.530761145
31297,8414582.080345374
31298,3691443.286645776
31299,9448281.629381532
31300,6588021.838156939
31301,5989257.533895022
31302,5691523.659101339
31303,7152401.669574696
31304,7444983.740668913
31305,9883843.392906036
31306,3535482.9013215676
31307,5998517.243706377
31308,8269525.65785456
31309,9047371.249254443
31310,30830518.493016142
31311,5047511.933347202
31312,5902669.559536042
31313,12329368.632596496
31314,6476144.982841241
31315,9591269.165358644
31316,11212357.459091144
31317,20078171.392474867
31318,9369486.806999123
31319,6606364.752775112
31320,6488294.691643785
31321,6421446.406084495
31322,6979003.970210736
31323,8180675.261807838
31324,7537282.51959128
31325,6805853.924363191
31326,7194691.107020703
31327,8261908.347236081
31328,11441122.303401584
31329,4797280.593123203
31330,10715427.78897544
31331,8581187.685494324
31332,6346427.179476117
31333,5286641.268644085
31334,4549639.154923833
31335,8507697.058394589
31336,8455518.119273683
31337,8699492.851661501
31338,5064121.406414745
31339,5315175.764326109
31340,7242254.9546267865
31341,9448281.629381532
31342,4734588.993941742
31343,4179519.4931262285
31344,5168790.512750777
31345,4867367.539132988
31346,4403412.729275433
31347,7581793.712066944
31348,11949833.209726715
31349,10128875.753746234
31350,3608818.2485875576
31351,5694985.167502287
31352,10079533.802435815
31353,4893468.862425337
31354,7460719.231155832
31355,7755265.061569064
31356,4611467.308916319
31357,5508497.0422662385
31358,2857929.2278649416
31359,6405830.73712848
31360,7562474.19371081
31361,4729198.272911202
31362,9630687.78484443
31363,5208552.75398857
31364,4131789.9895476326
31365,4181044.828787993
31366,6974327.636829157
31367,9801873.116634816
31368,6269784.448464257
31369,4542435.48209633
31370,8654351.604343869
31371,7847122.498305784
31372,7915570.254007873
31373,5247102.783864509
31374,6584980.750091648
31375,5883867.778729141
31376,6551401.42627133
31377,9095367.998532452
31378,5443702.501707877
31379,30914548.844925478
31380,5399743.111021938
31381,7707938.6802990325
31382,6442911.073238611
31383,7567544.9730769815
31384,16103014.466448221
31385,14530073.908913195
31386,10051576.095319679
31387,12238432.330989307
31388,4735918.392286275
31389,4728723.398788729
31390,7438246.386405581
31391,4898328.462393585
31392,11501132.711779553
31393,9539014.300364368
31394,5467295.788510467
31395,4589110.848868449
31396,8889329.954110777
31397,7283775.877118621
31398,4633462.287573089
31399,12494044.16062037
31400,5131091.077969398
31401,9892042.797608657
31402,9949875.820026327
31403,5529371.676847348
31404,5008069.066620547
31405,4867366.02737769
31406,6237601.346278101
31407,4110234.2999839643
31408,5940790.501870887
31409,4400325.931631749
31410,11006442.400068369
31411,8475373.575766949
31412,10938740.99273195
31413,7662940.993165305
31414,4230388.634175251
31415,15475688.689746618
31416,6993834.8168547265
31417,5670038.683003243
31418,7457172.020265223
31419,8963131.255813355
31420,10356393.400500592
31421,8067037.102774976
31422,6049672.470332025
31423,7469897.5552763045
31424,15542275.956366153
31425,6147303.452132293
31426,5172951.165690582
31427,6678760.224589017
31428,8976054.363289936
31429,12721923.667515486
31430,4888393.63996399
31431,4840289.802343994
31432,4554314.183113549
31433,6686734.048411268
31434,4229044.563772572
31435,10562745.289697688
31436,9485458.883878194
31437,12082318.581945706
31438,8418082.76437562
31439,9775229.504376957
31440,7358533.517827694
31441,6676206.118310686
31442,7272545.4521856895
31443,13186878.248456901
31444,6029903.323837963
31445,10083687.916699652
31446,12085824.764789635
31447,6335395.011032469
31448,7405893.689074695
31449,8685538.579906968
31450,7255805.648423035
31451,8382390.495472336
31452,11716236.043581529
31453,4772218.832322604
31454,5251152.981292804
31455,7356993.337805312
31456,5448204.137957232
31457,5075220.193873588
31458,15497786.57346479
31459,7483475.637611661
31460,5529371.676847348
31461,4345390.428875716
31462,4043012.994725022
31463,4936424.305337071
31464,8891644.721686715
31465,5454438.840618162
31466,34992431.47600394
31467,4273398.8493858315
31468,16731379.794510687
31469,5400032.249361649
31470,5199990.162366425
31471,12398919.125563018
31472,2726837.0997681217
31473,7408120.771886849
31474,3329296.407882897
31475,7601956.576730549
31476,17670835.69762417
31477,7337031.042562708
31478,5718133.534242479
31479,6268399.979265914
31480,9555148.513235563
31481,8275245.382955139
31482,11221014.201766891
31483,8928025.530573148
31484,5811669.881544044
31485,3811928.303196376
31486,3560059.7696193713
31487,5711865.305086564
31488,14486671.879122447
31489,8494198.497906895
31490,5396494.1721212715
31491,6184302.237441277
31492,8410335.352095302
31493,11117723.29866314
31494,5414702.688568539
31495,5343405.743422916
31496,9120550.929582678
31497,5172236.878715667
31498,6177292.25361706
31499,11396562.338056242
31500,9729345.538277505
31501,10596958.041232403
31502,10313933.938260434
31503,6343330.684869159
31504,10818802.854782196
31505,22024605.51109648
31506,7585927.787424853
31507,7400782.076802963
31508,6186020.945218156
31509,6237557.4432101315
31510,6413366.566698117
31511,5419552.335598475
31512,6488598.109755661
31513,22094175.739153575
31514,24569729.807602238
31515,2528191.8561801123
31516,16094180.80968922
31517,6992710.372968459
31518,6547723.344124282
31519,5455723.610478131
31520,8674205.997045757
31521,5232500.397488236
31522,4475861.439167666
31523,6384566.245425294
31524,9567126.84408488
31525,9748538.798767155
31526,6068247.040446086
31527,6990289.746926369
31528,4768757.311801122
31529,5923342.077397405
31530,6514238.354756246
31531,8126940.761778176
31532,6022843.562375703
31533,13172914.416707866
31534,8914559.412529163
31535,12182075.762472061
31536,8588886.967020703
31537,4410623.003639599
31538,5114588.209118708
31539,3688365.249899744
31540,9153737.681455338
31541,2750139.5412247973
31542,5827432.342523462
31543,4230195.343602808
31544,5448204.137957232
31545,8064744.112714726
31546,12256231.70993838
31547,4903369.310083437
31548,6757457.063998895
31549,5788808.678014096
31550,5600043.147914371
31551,5654058.215040849
31552,8117082.019295094
31553,5813436.237756168
31554,7979107.195220482
31555,3969948.5488128457
31556,7405478.491133774
31557,5639090.91813487
31558,9642876.510329265
31559,2755857.072020767
31560,7657022.857647816
31561,6669988.363868534
31562,19092858.574939407
31563,5478833.127183295
31564,9941875.451045198
31565,8806297.400701825
31566,6360812.759371919
31567,19388312.332017723
31568,7024355.735853861
31569,7277115.38651676
31570,6725911.8889018735
31571,6428358.930093409
31572,4270481.827795991
31573,5900007.276593951
31574,11121738.521600937
31575,5933496.449672607
31576,7447909.920996452
31577,5040867.159238305
31578,10057886.675531197
31579,4709799.6261535175
31580,6950490.082953697
31581,6117642.042234947
31582,6106997.092056352
31583,8760125.740661396
31584,4249962.383774907
31585,6672341.265340638
31586,11796617.274693469
31587,12994608.837821197
31588,9234155.690653963
31589,3674241.3511442016
31590,6212253.85216811
31591,6884259.021350565
31592,6857751.027620662
31593,6340517.767539415
31594,9198478.070840843
31595,5517251.367354019
31596,3697144.5231528054
31597,5761934.095416378
31598,4021596.505699144
31599,7165731.767448186
31600,7371926.88528284
31601,15454485.408191752
31602,5232192.103232159
31603,15599496.316669604
31604,7323264.725048901
31605,5536424.01920029
31606,6662316.768073914
31607,7408558.369290306
31608,5218038.982941526
31609,5806153.670292978
31610,7899480.767303333
31611,5782552.552494331
31612,5867041.975270548
31613,4627712.93330069
31614,11559682.143586969
31615,9585686.31997951
31616,10524757.366242178
31617,4417295.9946826
31618,7366944.989509011
31619,9746968.331568977
31620,4550941.002077365
31621,6867077.3391883215
31622,28759950.85250072
31623,9874203.353240592
31624,4612484.698838477
31625,9641644.718213081
31626,5816555.7553193895
31627,7505648.249003946
31628,10867734.132640295
31629,10614437.780455653
31630,4138012.004989537
31631,6185038.158974946
31632,15890120.93079037
31633,5400839.1481192205
31634,8323147.76658339
31635,11441470.161320847
31636,7057047.509697433
31637,4826920.548058062
31638,9088108.421384685
31639,4156366.6365924845
31640,9767552.948531471
31641,4339592.335534138
31642,2919158.8030283833
31643,6390622.036627796
31644,10307778.056560924
31645,5991707.887748561
31646,8579576.814028319
31647,6539028.364299393
31648,10729542.543427967
31649,5633863.918513554
31650,6799681.142158865
31651,10669493.048661385
31652,6254414.817577833
31653,5860175.958654448
31654,5406861.8820804935
31655,4063415.040787722
31656,19350712.577028193
31657,7339665.942044993
31658,4468476.221122415
31659,7901549.874328332
31660,5418689.10098009
31661,5827112.673369984
31662,7364645.488801794
31663,4392435.964550386
31664,3975064.8130936506
31665,5499665.42025519
31666,6356078.56101941
31667,8542341.920040777
31668,8983242.712977225
31669,10313145.727882
31670,7240743.023920642
31671,5644590.830085273
31672,8388409.397604584
31673,8018091.975589707
31674,9129259.991818028
31675,6907939.2179130595
31676,7543228.693964539
31677,4597407.351374883
31678,4044285.0401830724
31679,8167902.77884907
31680,8674945.006762128
31681,6001045.764004816
31682,2933942.3630443113
31683,6624820.933916138
31684,5121841.938895282
31685,4113163.130809461
31686,12839352.765415799
31687,10212405.521620873
31688,9866025.24498052
31689,4251701.712385488
31690,7547849.137348614
31691,4228670.007941043
31692,5237817.802498622
31693,6432673.238564659
31694,6852273.781865881
31695,7344912.649721494
31696,4157891.9722542493
31697,5065586.183646529
31698,4159111.760675302
31699,5827838.827234256
31700,5997818.313926662
31701,9115897.300539771
31702,6005236.027142525
31703,8394588.237403374
31704,6251732.872871425
31705,10004001.926548239
31706,5321350.48085901
31707,10647241.110073483
31708,8003377.778400027
31709,5068568.51010562
31710,11139414.10758429
31711,7396961.830077259
31712,7723733.944861547
31713,5840221.258970647
31714,6158458.415723494
31715,5782170.365638428
31716,5766004.349521135
31717,10096260.664432442
31718,5199584.561290491
31719,7783332.967054644
31720,4211460.764196444
31721,4750086.565592938
31722,6402731.952332923
31723,5934895.209670895
31724,6203585.265070879
31725,5514897.230360111
31726,11467769.817210697
31727,8174000.624603031
31728,5461125.54125092
31729,6558931.530112056
31730,3612655.3355884086
31731,7324057.106638947
31732,8694022.976475596
31733,4291410.503644314
